Twitter Query: -filter:retweets -filter:replies from:narendramodi OR from:RahulGandhi OR from:ArvindKejriwal OR from:BJP4India OR from:INCIndia OR from:AamAadmiParty,,,,,,,,,,,User Details,,,,,,,,,
Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
2/16/2019,@BJP4India,BJP,"India is a country of new custom and new policy, now the world will also experience it. This is the policy of India that we do not tease anybody, but if someone wanders the new India, then it does not even leave it: PM Modi",1096721871582588928,,https://pbs.twimg.com/media/DzhWYNbVYAAMNi1.png,,1180,1530,Twitter Web Client,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@BJP4India,BJP,"As a country, our work starts from here. Those who have neglected everything, we always stand with their family. It is time for restraint, time for sensitivity, it is time to mourn, it is time for mourning. But I assure every family that every tear will be answered: PM Modi",1096721264402587648,,https://pbs.twimg.com/media/DzhV7UGUcAEKccm.png,,1173,1446,Twitter Web Client,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@BJP4India,BJP,"Today, at a time when I have come among all of you, the country is upset about the attack on our soldiers in Pulwama. On one hand, the country is angry and on the other hand, every eye is moist: PM Modi",1096720764043030529,,https://pbs.twimg.com/media/DzhVqLUV4AAK_Jy.png,,1092,1551,Twitter Web Client,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@narendramodi,Narendra Modi,Improving irrigation and connectivity in Maharashtra.,1096719469676621824,https://www.pscp.tv/w/bzfeuDMyMjExNTJ8MWxQS3FkZExNeVd4YuuSIVNuEI7Nd2koLOyIqacbpi_SimTPsld1pogMuWTQ,,,4666,16926,Periscope,45652856,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/16/2019,@BJP4India,BJP,"PM Modi lays foundation stone and inaugurates development projects at Dhule, Maharashtra.",1096715903201243137,https://www.pscp.tv/w/bzfbZTFZTEVKTlh4RG5ORU58MWRSS1pPT05OTm1HQuj2xq2qgYnn2tlUn35jbMHIsAuhcZz_KCV5YAvR5non,,,1212,1930,Periscope,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@INCIndia,Congress,Congress party fulfills yet another poll promise to the tribals in Chhattisgarh by returning their land. #CongressForTribalRights,1096715713039880192,,https://pbs.twimg.com/media/DzhRHWHVsAAmDJS.jpg,,900,2806,Twitter for Android,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/16/2019,@INCIndia,Congress,Congress President @RahulGandhi inaugurated a food park in Dhuragaon in Chhattisgarh. It has been Congress President's promise to create Food Parks in every district as one of the ways to improve farmers income.,1096710114109677569,,https://pbs.twimg.com/media/DzhMB1DU0AE8PYp.jpg,,607,1679,Twitter for Android,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/16/2019,@RahulGandhi,Rahul Gandhi,"The Congress government has fulfilled another promise. Today, there is shine on the faces of farmers of Bastar. After 11 years, they are getting land back. The land was taken from landless farmers in 'Land Bank' for 'Saheb's friends'. This decision is the voice of tribal farmers. I welcome it.",1096709652622897153,,https://pbs.twimg.com/media/DzhLmoSVsAE0xbh.jpg,,6088,24428,Twitter for iPhone,8562377,206,2159,✅,4/25/2015,"12, Tughlak Lane, New Delhi","This is the official account of Rahul Gandhi | Member of Parliament | President, Indian National Congress",http://www.inc.in,,View
2/16/2019,@INCIndia,Congress,Earlier today Congress President @RahulGandhi greeted Aadivasis who came to receive him. #CongressForTribalRights,1096708072569896960,,pic.twitter.com/f5OmUndNNg,,868,3296,Twitter for Android,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/16/2019,@INCIndia,Congress,"The promises we have made will be our rule. Chhattisgarh will be a work, not just speech. #CongressForTribalRights",1096699477770076162,,https://pbs.twimg.com/media/DzhCXPFWoAEEwv6.jpg,,410,1105,Hootsuite Inc.,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/16/2019,@BJP4India,BJP,"In the name of Prime Minister Kisan Adhash Nidhi, the government has planned to make direct financial support for the farmers. Under this, 6 thousand rupees will be deposited in bank account of farmers having less than 5 acres of land. About 1.2 crore farmers of Maharashtra will get direct benefit from this: PM",1096698623457320960,,pic.twitter.com/H3duyMEMhf,,1846,3395,Twitter Media Studio,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@INCIndia,Congress,"Congress President @RahulGandhi, Chhattisgarh CM @bhupeshbaghel and senior leaders of the Congress party observe a moment of silence in the memory of soldiers fallen in the Pulwama terrorist attack. #CongressForTribalRights",1096697858424623105,,https://pbs.twimg.com/media/DzhA4iJUcAAzeTR.jpg,,492,1468,Twitter for Android,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/16/2019,@INCIndia,Congress,"LIVE: Congress President @RahulGandhi addresses Public Rally in Dhuragaon, Chhattisgarh. #CongressForTribalRights",1096697744444424193,https://www.pscp.tv/w/bzfKfDFYSmpra1lZYU5Yakx8MVprSnpra2RNV3l4dj3oyKXNmqrxIoAi5_CpDT0TSRqvUKShjl7l1FByD-V2,,,947,2816,Periscope,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/16/2019,@BJP4India,BJP,"The houses built under the Prime Minister's Housing Scheme are giving confidence to the poor and the means of empowerment of women are also being made. For the first time in history, caretaker community has been taken care of. This time the government has decided to make development welfare board for these communities in the budget: PM Modi",1096697266117566464,,pic.twitter.com/pDRvIcNUyw,,1420,2324,Twitter Media Studio,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@ArvindKejriwal,Arvind Kejriwal,"In AAP vs Centre, Supreme Court seems to have forgotten that Delhi has an elected govt",1096697122341163008,https://theprint.in/opinion/in-aap-vs-centre-supreme-court-seems-to-have-forgotten-that-delhi-has-an-elected-govt/193807/,,,1232,3889,Twitter for iPhone,14449079,209,5858,✅,11/5/2011,India,"सब इंसान बराबर हैं, चाहे वो किसी धर्म या जाति के हों। हमें ऐसा भारत बनाना है जहाँ सभी धर्म और जाति के लोगों में भाईचारा और मोहब्बत हो, न कि नफ़रत और बैर हो।",http://www.AamAadmiParty.org,,View
2/16/2019,@INCIndia,Congress,Congress President @RahulGandhi arrives in Dhuragaon to address a public meeting. #CongressForTribalRights,1096696767020621824,,https://pbs.twimg.com/media/Dzg_4C6VYAA1Ily.jpg,,507,1735,Twitter for Android,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/16/2019,@INCIndia,Congress,"The first right on water, forest and land belongs to tribals and the Chhattisgarh Congress government is clear about its objectives. It is just beginning, every disadvantaged person in Chhattisgarh will be given his right. #CongressForTribalRights",1096694060994113537,,https://pbs.twimg.com/media/Dzg9a6pUcAE7sw0.jpg,,499,1439,Twitter for Android,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/16/2019,@BJP4India,BJP,"The families who have lost their red in the Pulwama terror attack, I am experiencing them. I had said yesterday and today I repeat that their sacrifice will not be wasted. Anyone who attempts to hide the terrorists responsible for this attack will be punished: PM Shri Narendra Modi",1096665312466919425,,pic.twitter.com/bAw0UV9eav,,5557,16920,Twitter Media Studio,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@AamAadmiParty,AAP,Final journey of #Pulwama martyr turned into a roadshow for BJP MP @drsakshimaharaj They released the terrorist. They stole coffins They even stole their rations They failed to protect our soldiers They campaigned and danced when we mourned. Now they ride the coffins. #Shame,1096662873672241152,,pic.twitter.com/emZ9t4jlET,,478,913,Twitter for Android,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/16/2019,@BJP4India,BJP,Working for people of tribal community with the help of Janhana and Vardhan Yojana: PM Modi,1096660518570315776,,,,1014,1900,Twitter Web Client,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@BJP4India,BJP,"Our government, committed to social security, has increased this budget of about 30 percent for the welfare of tribal society. This verdict is proof of allegiance of BJP government for tribal society: PM Modi",1096660004839469056,,https://pbs.twimg.com/media/Dzgd6zqVsAMVnq_.png,,1230,1332,Twitter Web Client,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@BJP4India,BJP,"In this budget, our government has made a big decision for the nomad community. For the first time in history, a community has taken care of this community. Government has decided to make development welfare board for this community: PM Modi",1096659190754377728,,,,1121,2199,Twitter Web Client,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@BJP4India,BJP,"The Central Government has targeted to provide a permanent house to every homeless by 2022 and our government is increasingly increasing towards its goal. Those families who have not yet got home, they have my word that every family will have their own house by 2022: PM Modi",1096657990420025344,,https://pbs.twimg.com/media/DzgcluFU0AA2OvP.png,,1293,1735,Twitter Web Client,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@BJP4India,BJP,"Today hundreds of millions of projects related to the development of Yavatmal have been laid. Among them are projects related to the poor, connected to the railways, railway related projects: PM Modi",1096657780834918400,,https://pbs.twimg.com/media/DzgcRVaVsAABbCh.png,,1120,1442,Twitter Web Client,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/16/2019,@BJP4India,BJP,"The anger in the soldiers, and especially in the CRPF, is also understood by the country. So the security forces have been spared: PM Modi",1096656333716090882,,,,1442,3770,Twitter Web Client,10503248,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
